mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
calmoBarbo_2025_01_26__19_04_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:04:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_04_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_04_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_03_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:03:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_03_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_03_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_06_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:06:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_06_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_06_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_07_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:07:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_07_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_07_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_09_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:09:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_09_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_09_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_09_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:09:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_09_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_09_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_09_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:09:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_09_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_09_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_09_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:09:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_09_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_09_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_10_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:10:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_10_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_10_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_11_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:11:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_11_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_11_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_12_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:12:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_12_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_12_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_12_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:12:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_12_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_12_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_12_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:12:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_12_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_12_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_12_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:12:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_12_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_12_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_13_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:13:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_13_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_13_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_13_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:13:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_13_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_13_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_13_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:13:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_13_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_13_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_13_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:13:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_13_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_13_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_14_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:14:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_14_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_14_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_16_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:16:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_16_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_16_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:17:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_17_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_17_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:17:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_17_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_17_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:17:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_17_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_17_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__19_17_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T19:17:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__19_17_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__19_17_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
